duration,num_updates,action_loss,eval_avg_reward,eval_avg_ep_len,eval_d4rl_score
0:00:07,100,1.0386712646484375,30.79191089183688,85.0,15.39595544591844
0:00:10,200,1.0320218008756639,28.525657670707346,85.0,14.262828835353671
0:00:12,300,1.0343487638235092,31.89971966292768,85.0,15.949859831463838
0:00:13,400,1.0275803309679032,31.306811754782245,85.0,15.65340587739112
0:00:15,500,1.028591469526291,28.31104374298095,85.0,14.155521871490476
0:00:16,600,1.0224319994449615,26.510091214657656,85.0,13.255045607328828
0:00:18,700,1.0158919095993042,29.81133737621651,85.0,14.905668688108257
0:00:19,800,1.0070669066905975,25.938088933130803,85.0,12.969044466565402
0:00:21,900,1.0030978286266328,27.450392525770702,85.0,13.72519626288535
0:00:23,1000,0.9931940639019012,24.863425037058835,85.0,12.431712518529418
0:00:24,1100,0.9857161569595337,26.15114863283145,85.0,13.075574316415725
0:00:26,1200,0.9730402559041977,27.9588786126317,85.0,13.97943930631585
0:00:28,1300,0.9625801819562912,25.30798287208653,85.0,12.653991436043267
0:00:29,1400,0.9524398308992386,23.27714031123952,85.0,11.63857015561976
0:00:31,1500,0.9408960777521134,21.381572457390813,85.0,10.690786228695407
0:00:33,1600,0.9284322315454483,24.265796019527805,85.0,12.132898009763903
0:00:34,1700,0.9167522323131562,23.62557949115495,85.0,11.812789745577476
0:00:36,1800,0.9066037034988403,24.34313766074781,85.0,12.171568830373905
0:00:38,1900,0.8948352426290512,25.28616369396942,85.0,12.64308184698471
0:00:40,2000,0.8746444433927536,24.5211984753352,85.0,12.2605992376676
0:00:42,2100,0.8657813996076584,28.90398413482253,85.0,14.451992067411265
0:00:44,2200,0.8511006599664688,23.13822582752107,85.0,11.569112913760534
0:00:45,2300,0.8391404187679291,27.20975989542645,85.0,13.604879947713226
0:00:47,2400,0.8284835350513459,27.323722691579793,85.0,13.661861345789896
0:00:48,2500,0.8118434196710587,29.98032232599302,85.0,14.99016116299651
0:00:50,2600,0.8005381798744202,28.31560181650226,85.0,14.157800908251128
0:00:52,2700,0.7918368345499038,33.966087877506595,85.0,16.983043938753298
0:00:55,2800,0.7771459311246872,30.91700252621869,85.0,15.458501263109344
0:00:57,2900,0.7676239800453186,37.33594322877012,85.0,18.66797161438506
0:00:59,3000,0.7546775311231613,30.423732701051676,85.0,15.211866350525838
0:01:01,3100,0.7466115564107895,34.19919361967466,85.0,17.09959680983733
0:01:04,3200,0.7333648759126663,36.83860011860029,85.0,18.419300059300145
0:01:06,3300,0.7247416514158249,37.83030942708751,85.0,18.915154713543757
0:01:08,3400,0.7145810443162918,38.75042687311027,85.0,19.375213436555136
0:01:11,3500,0.7045856910943985,39.903387797892,85.0,19.951693898946
0:01:12,3600,0.6976570552587509,41.63168305027045,85.0,20.815841525135227
0:01:14,3700,0.6871091771125794,45.55074371213634,85.0,22.77537185606817
0:01:16,3800,0.6772331511974334,44.42978746949948,85.0,22.21489373474974
0:01:18,3900,0.666242994070053,45.00808905305471,85.0,22.504044526527355
0:01:19,4000,0.6588827651739121,44.834940005987654,85.0,22.417470002993827
0:01:21,4100,0.6477909857034683,44.516963980888036,85.0,22.258481990444018
0:01:22,4200,0.6392429852485657,45.42169816211158,85.0,22.71084908105579
0:01:24,4300,0.6283447599411011,46.83186216959416,85.0,23.41593108479708
0:01:26,4400,0.6197872799634934,45.41891186032484,85.0,22.70945593016242
0:01:28,4500,0.6112556874752044,44.81037744421597,85.0,22.405188722107987
0:01:29,4600,0.6002703231573104,44.285199622625875,85.0,22.142599811312937
0:01:31,4700,0.5934624302387238,42.40548766632459,85.0,21.202743833162295
0:01:32,4800,0.5848874711990356,44.08936524361741,85.0,22.044682621808704
0:01:34,4900,0.5751376461982727,45.47307146942038,85.0,22.73653573471019
0:01:36,5000,0.5675460705161095,43.642959793394766,85.0,21.821479896697383
0:01:37,5100,0.5585343381762504,39.531664266356884,85.0,19.765832133178442
0:01:39,5200,0.5538419803977013,42.8221981817566,85.0,21.4110990908783
0:01:40,5300,0.5422070413827896,46.55892957682768,85.0,23.27946478841384
0:01:42,5400,0.5380359005928039,47.82166618407124,85.0,23.91083309203562
0:01:44,5500,0.5290308248996735,49.135327050043614,85.0,24.567663525021807
0:01:46,5600,0.5200883927941322,47.83610175252461,85.0,23.918050876262306
0:01:47,5700,0.5150546741485595,45.580118416498365,85.0,22.790059208249183
0:01:49,5800,0.5058726051449776,47.83376070701688,85.0,23.91688035350844
0:01:50,5900,0.5000996854901314,44.62525951388058,85.0,22.31262975694029
0:01:52,6000,0.491455497443676,46.63638259676545,85.0,23.318191298382725
0:01:54,6100,0.4860903337597847,46.26880564103176,85.0,23.13440282051588
0:01:56,6200,0.47772850036621095,43.64182258591565,85.0,21.820911292957824
0:01:57,6300,0.47513758540153506,40.65246655430762,85.0,20.32623327715381
0:01:59,6400,0.46836175173521044,43.50942136532869,85.0,21.754710682664346
0:02:00,6500,0.4609548842906952,40.53919618125566,85.0,20.26959809062783
0:02:02,6600,0.45721322417259214,40.34751745285121,85.0,20.173758726425604
0:02:04,6700,0.4504776430130005,41.07633531302692,85.0,20.53816765651346
0:02:06,6800,0.44695328295230863,38.49937325566369,85.0,19.249686627831846
0:02:08,6900,0.4394535365700722,38.9939612643423,85.0,19.49698063217115
0:02:09,7000,0.4346810492873192,37.096052787654024,85.0,18.548026393827012
0:02:12,7100,0.430385964512825,37.92072252223183,85.0,18.960361261115914
0:02:14,7200,0.4247713452577591,34.941907249133905,85.0,17.470953624566953
0:02:16,7300,0.4203673157095909,33.61802172645157,85.0,16.809010863225787
0:02:18,7400,0.414136705994606,31.363668888497443,85.0,15.681834444248722
0:02:20,7500,0.41191203087568284,32.044005542965444,85.0,16.022002771482722
0:02:22,7600,0.4025397250056267,33.35026444619094,85.0,16.67513222309547
0:02:24,7700,0.4037729445099831,33.2102518942415,85.0,16.60512594712075
0:02:25,7800,0.39778660863637927,31.17135393559395,85.0,15.585676967796974
0:02:27,7900,0.3980576252937317,29.750543158749657,85.0,14.87527157937483
0:02:29,8000,0.3878949511051178,30.335914224089493,85.0,15.167957112044746
0:02:30,8100,0.38772275269031525,30.055672309120588,85.0,15.027836154560296
0:02:32,8200,0.3832242462038994,29.994736745318086,85.0,14.997368372659043
0:02:34,8300,0.38062326192855833,27.909171356642254,85.0,13.954585678321127
0:02:36,8400,0.3779826506972313,27.87346863640562,85.0,13.93673431820281
0:02:38,8500,0.37298914045095444,27.9969682261138,85.0,13.9984841130569
0:02:40,8600,0.3727018067240715,28.749642450720547,85.0,14.374821225360273
0:02:42,8700,0.36390539824962614,28.40327581689404,85.0,14.20163790844702
0:02:44,8800,0.3610273978114128,27.124015549141586,85.0,13.562007774570791
0:02:46,8900,0.36196928143501284,27.468324167533343,85.0,13.734162083766671
0:02:47,9000,0.3567961367964745,25.87129801659247,85.0,12.935649008296235
0:02:49,9100,0.35243239551782607,27.36295575392943,85.0,13.681477876964715
0:02:51,9200,0.3537031364440918,25.613281153428044,85.0,12.806640576714024
0:02:53,9300,0.3499558596313,26.421538882299547,85.0,13.210769441149772
0:02:55,9400,0.34752661421895026,25.98688977765852,85.0,12.99344488882926
0:02:57,9500,0.3447005333006382,27.062597468472813,85.0,13.531298734236408
0:02:59,9600,0.34098576053977014,24.986332637252097,85.0,12.493166318626049
0:03:00,9700,0.33870926067233087,27.345786605429204,85.0,13.672893302714604
0:03:02,9800,0.33559327766299246,26.314422978599907,85.0,13.157211489299952
0:03:04,9900,0.3346847115457058,25.330898938302834,85.0,12.665449469151415
0:03:05,10000,0.33197013556957244,24.274393205090824,85.0,12.137196602545412
0:03:07,10100,0.33161850601434706,25.730905062275077,85.0,12.865452531137539
0:03:09,10200,0.32766016453504565,23.599748812503073,85.0,11.799874406251536
0:03:10,10300,0.3270641924440861,24.104943812126145,85.0,12.052471906063072
0:03:12,10400,0.3270583164691925,24.2230211545953,85.0,12.11151057729765
0:03:14,10500,0.32196021392941476,23.278757047838518,85.0,11.639378523919259
0:03:15,10600,0.321833368986845,25.366426094669702,85.0,12.683213047334851
0:03:17,10700,0.31749952495098116,22.852378218137527,85.0,11.426189109068764
0:03:19,10800,0.3192535398900509,24.080846292056844,85.0,12.040423146028422
