duration,num_updates,action_loss,eval_avg_reward,eval_avg_ep_len,eval_d4rl_score
0:00:07,100,1.0147031027078628,71.37144357509045,85.0,35.685721787545226
0:00:09,200,0.9823383677005768,73.66169891510323,85.0,36.830849457551615
0:00:11,300,0.921177065372467,66.48471062364904,85.0,33.24235531182452
0:00:13,400,0.8429472494125366,68.8673438377306,85.0,34.4336719188653
0:00:14,500,0.7617790812253952,76.48609521969418,85.0,38.24304760984709
0:00:16,600,0.6816437333822251,83.3514414477805,85.0,41.67572072389025
0:00:18,700,0.6049292993545532,100.14645425966751,85.0,50.073227129833754
0:00:20,800,0.5339511105418205,102.9839964697081,85.0,51.49199823485405
0:00:22,900,0.4765779820084572,107.16000684313171,85.0,53.580003421565856
0:00:24,1000,0.4273440849781036,99.28135744601215,85.0,49.640678723006076
0:00:25,1100,0.39498054146766665,93.97767627329968,85.0,46.98883813664984
0:00:27,1200,0.36527375906705856,87.62669789966961,85.0,43.813348949834804
0:00:28,1300,0.3486936478316784,73.90958282975042,85.0,36.95479141487521
0:00:30,1400,0.33857748821377753,75.62567956992623,85.0,37.81283978496312
0:00:32,1500,0.3270718263089657,73.65492029644541,85.0,36.827460148222706
0:00:33,1600,0.31568792074918745,71.37085120249307,85.0,35.685425601246536
0:00:35,1700,0.3102159142494202,74.14171993037047,85.0,37.070859965185235
0:00:36,1800,0.30026931762695314,67.6297223299597,85.0,33.81486116497985
0:00:38,1900,0.2975651881098747,65.50625529121922,85.0,32.75312764560961
0:00:40,2000,0.29250769764184953,62.61719248051406,85.0,31.30859624025703
0:00:41,2100,0.28643444687128067,60.507084024609604,85.0,30.253542012304802
0:00:43,2200,0.2840967245399952,59.790728306742935,85.0,29.895364153371467
0:00:45,2300,0.2744246944785118,62.31462081050139,85.0,31.157310405250694
0:00:46,2400,0.27733458295464514,59.74621069282129,85.0,29.873105346410643
0:00:48,2500,0.26829786017537116,60.471693697085016,85.0,30.235846848542508
0:00:50,2600,0.265519547611475,60.56385474757148,85.0,30.281927373785745
0:00:52,2700,0.26279074475169184,63.10751756570271,85.0,31.553758782851354
0:00:53,2800,0.25943941712379454,62.38277951897239,85.0,31.191389759486192
0:00:55,2900,0.2538292648643255,70.84102294927087,85.0,35.42051147463543
0:00:56,3000,0.25305687487125395,68.86969486478522,85.0,34.43484743239261
0:00:58,3100,0.2513920263946056,73.16990590879402,85.0,36.58495295439701
0:01:00,3200,0.24844493761658668,76.29785670790746,85.0,38.14892835395373
0:01:02,3300,0.24504554271697998,80.78075138555023,85.0,40.390375692775116
0:01:03,3400,0.24293459355831146,77.53942801881023,85.0,38.769714009405114
0:01:05,3500,0.2385718584060669,67.8998200714602,85.0,33.9499100357301
0:01:07,3600,0.23668896064162254,68.7895023724375,85.0,34.39475118621875
0:01:09,3700,0.23335226461291314,65.80845008122955,85.0,32.904225040614776
0:01:10,3800,0.23778150454163552,75.2504059460044,85.0,37.6252029730022
0:01:12,3900,0.23104581877589225,62.46149516460895,85.0,31.230747582304474
0:01:14,4000,0.2295294412970543,71.62873645456197,85.0,35.81436822728099
0:01:16,4100,0.22936893120408058,82.6711492740703,85.0,41.33557463703515
0:01:18,4200,0.22570573583245276,64.99299956926183,85.0,32.49649978463091
0:01:19,4300,0.22498494304716588,62.60144325753821,85.0,31.3007216287691
0:01:21,4400,0.2233203335106373,54.543308477100325,85.0,27.271654238550163
0:01:22,4500,0.2203969170898199,55.507087278900485,85.0,27.75354363945024
0:01:24,4600,0.22112822622060777,83.45941468507367,85.0,41.729707342536834
0:01:27,4700,0.21669209167361259,59.55758593805581,85.0,29.778792969027908
0:01:28,4800,0.21822948969900607,74.85881829205861,85.0,37.42940914602931
0:01:30,4900,0.2152764979749918,80.24868841118766,85.0,40.12434420559383
0:01:31,5000,0.21477212101221085,101.29720054574781,85.0,50.648600272873914
