duration,num_updates,action_loss,eval_avg_reward,eval_avg_ep_len,eval_d4rl_score
0:00:10,300,0.959225207567215,12.866862356311128,104.0,6.433431178155563
0:00:15,600,0.9521278627713521,12.611197603126573,104.0,6.305598801563287
0:00:20,900,0.9361409896612167,14.400078924100523,104.0,7.2000394620502615
0:00:25,1200,0.9157828716437022,12.737380957309858,104.0,6.368690478654929
0:00:28,1500,0.8895605891942978,12.756119186705984,104.0,6.378059593352992
0:00:33,1800,0.8623647381862004,16.294196987448185,104.0,8.147098493724092
0:00:38,2100,0.8316644660631816,14.477459751538992,104.0,7.238729875769496
0:00:44,2400,0.7993326679865519,9.138494548427593,104.0,4.569247274213796
0:00:48,2700,0.7699789208173752,1.4627462064151928,104.0,0.7313731032075964
0:00:53,3000,0.7394602944453558,-1.2841816257827987,104.0,-0.6420908128913994
0:00:57,3300,0.712933709025383,-7.067554312926257,104.0,-3.5337771564631284
0:01:02,3600,0.6858384170134862,-9.322548776557152,104.0,-4.661274388278576
0:01:07,3900,0.6614461753765742,-1.7553962082051384,104.0,-0.8776981041025693
0:01:12,4200,0.6343888620535533,-1.7957464221856185,104.0,-0.8978732110928093
0:01:17,4500,0.608233413696289,2.8430280534243595,104.0,1.4215140267121797
0:01:22,4800,0.5813790177305539,5.028248104992429,104.0,2.5141240524962143
0:01:27,5100,0.5521291361252467,10.271543071063423,104.0,5.1357715355317115
0:01:33,5400,0.5267335696021715,11.718735047500378,104.0,5.859367523750189
0:01:38,5700,0.5020444277922312,15.658318095786877,104.0,7.829159047893438
0:01:43,6000,0.47721654266119,19.447117861037544,104.0,9.723558930518772
0:01:47,6300,0.4588316688934962,24.56168678396193,104.0,12.280843391980966
0:01:50,6600,0.437668642004331,22.965515967147507,104.0,11.482757983573753
0:01:53,6900,0.42223768333594003,16.284329711429145,104.0,8.142164855714572
0:01:57,7200,0.4063805099328359,25.459474733720242,104.0,12.729737366860123
0:02:02,7500,0.3926955607533455,20.129818251538484,104.0,10.064909125769242
0:02:07,7800,0.3814152866601944,20.381467666545905,104.0,10.190733833272953
0:02:12,8100,0.3691481250524521,25.14008913230059,104.0,12.570044566150296
0:02:17,8400,0.36026127805312474,21.817124909830294,104.0,10.908562454915147
0:02:21,8700,0.3506823918223381,24.445390000498357,104.0,12.222695000249178
0:02:26,9000,0.34316821401317915,25.161816115397528,104.0,12.580908057698764
0:02:31,9300,0.3372650404771169,20.856552044206307,104.0,10.428276022103153
0:02:35,9600,0.32930872614185014,22.961313724728416,104.0,11.480656862364208
0:02:39,9900,0.3234672291080157,24.433896575911454,104.0,12.216948287955727
0:02:43,10200,0.3182837689916293,24.017350115367343,104.0,12.008675057683671
0:02:49,10500,0.31312932024399437,30.910102149559577,104.0,15.455051074779789
0:02:53,10800,0.3099073874950409,24.392958334128956,104.0,12.196479167064478
0:02:58,11100,0.30609981323281926,25.37327560526567,104.0,12.686637802632832
0:03:02,11400,0.3014433468878269,32.34117198922603,104.0,16.170585994613013
0:03:07,11700,0.29957806671659154,32.5524219173246,104.0,16.2762109586623
0:03:11,12000,0.29510235314567884,34.470183823685396,104.0,17.235091911842698
0:03:15,12300,0.2933583775162697,37.87582463884868,104.0,18.93791231942434
0:03:20,12600,0.29052713120977086,10.70608449280669,104.0,5.353042246403345
0:03:24,12900,0.2880959419409434,19.716015207668228,104.0,9.858007603834114
0:03:29,13200,0.28618045841654144,19.646546460708578,104.0,9.823273230354289
0:03:35,13500,0.28399875670671465,22.330836579238223,104.0,11.165418289619112
0:03:40,13800,0.2827425250907739,22.53261099660856,104.0,11.26630549830428
0:03:45,14100,0.27961711699763936,21.592569392538316,104.0,10.796284696269158
0:03:50,14400,0.27800414035717647,29.510174103615622,104.0,14.755087051807811
0:03:55,14700,0.2769349358975887,40.450447674636436,104.0,20.225223837318218
0:03:58,15000,0.27498132278521853,37.27162572146809,104.0,18.635812860734045
0:04:03,15300,0.27354450583457945,13.938299621620729,104.0,6.969149810810364
0:04:06,15600,0.27176785896221795,20.34346144381011,104.0,10.171730721905055
0:04:10,15900,0.2714519295593103,34.42430398368125,104.0,17.212151991840624
0:04:15,16200,0.2691546649237474,33.371765896376736,104.0,16.685882948188368
0:04:18,16500,0.26758449132243795,42.454648605613805,104.0,21.227324302806903
0:04:22,16800,0.2686397837599119,41.929043624840894,104.0,20.964521812420447
0:04:26,17100,0.26501760482788084,32.174870153113396,104.0,16.087435076556698
0:04:31,17400,0.2633683439095815,41.487478988161605,104.0,20.743739494080803
0:04:36,17700,0.26401493440071744,38.72632560191263,104.0,19.363162800956314
0:04:41,18000,0.2618662499388059,40.326454990048845,104.0,20.163227495024422
0:04:46,18300,0.26102162192265194,40.131101496639396,104.0,20.065550748319698
0:04:52,18600,0.26069733381271365,42.96768919003713,104.0,21.483844595018564
0:04:56,18900,0.2583292903006077,37.881548590897225,104.0,18.940774295448612
0:05:01,19200,0.25865449162820975,36.5185764485381,104.0,18.25928822426905
0:05:06,19500,0.25738443528612454,35.81321747157115,104.0,17.906608735785575
0:05:09,19800,0.25500851482152936,32.12283127780851,104.0,16.061415638904254
0:05:13,20100,0.2560295638193687,36.50703238639043,104.0,18.253516193195214
0:05:18,20400,0.25415443882346156,38.09585301237396,104.0,19.04792650618698
0:05:23,20700,0.25435252373417216,40.10166506624675,104.0,20.050832533123376
0:05:28,21000,0.2529547397295634,39.42107815348908,104.0,19.71053907674454
0:05:33,21300,0.250465139100949,33.813123895709055,104.0,16.906561947854527
0:05:38,21600,0.2502040702104569,29.774175893036055,104.0,14.887087946518026
0:05:43,21900,0.25026482954621315,34.5408054286543,104.0,17.27040271432715
0:05:48,22200,0.24812727734446527,32.94260081979199,104.0,16.471300409895996
0:05:53,22500,0.2481233587861061,33.72328486551207,104.0,16.861642432756035
0:05:58,22800,0.24696921437978744,34.41265448515723,104.0,17.206327242578617
0:06:01,23100,0.2468796603878339,37.42110144377318,104.0,18.71055072188659
0:06:05,23400,0.2463783689836661,31.8904389979911,104.0,15.94521949899555
0:06:08,23700,0.24620577350258827,35.78920458996887,104.0,17.894602294984434
0:06:12,24000,0.24502500290671983,23.776559280681703,104.0,11.888279640340851
0:06:16,24300,0.24525591733555,24.7017032254882,104.0,12.3508516127441
0:06:19,24600,0.24337639428675176,26.458521726401273,104.0,13.229260863200636
0:06:23,24900,0.24276917574306328,33.45349955962733,104.0,16.726749779813666
0:06:26,25200,0.24255021455387274,28.50191320900408,104.0,14.25095660450204
0:06:29,25500,0.24038427797456582,27.663713715941515,104.0,13.83185685797076
0:06:33,25800,0.24156768329441547,30.53205111307267,104.0,15.266025556536334
0:06:39,26100,0.24047079414129258,30.853530710336734,104.0,15.426765355168367
0:06:44,26400,0.24095735942324004,32.877623373223514,104.0,16.438811686611757
0:06:48,26700,0.23990425035357477,27.4848509365929,104.0,13.74242546829645
0:06:53,27000,0.238601036965847,33.65301669700566,104.0,16.82650834850283
0:06:58,27300,0.23765571462611357,35.69054978455297,104.0,17.845274892276485
0:07:02,27600,0.23809657459457714,29.23128349683882,104.0,14.615641748419412
0:07:07,27900,0.23843446403741836,32.15265679471379,104.0,16.076328397356896
0:07:10,28200,0.23599815145134925,30.02172562923006,104.0,15.010862814615027
0:07:13,28500,0.23610475644469262,29.009178790817042,104.0,14.504589395408521
0:07:18,28800,0.23697625120480856,28.358546585870954,104.0,14.179273292935477
0:07:23,29100,0.2353211759775877,30.493751533415843,104.0,15.246875766707921
0:07:28,29400,0.23460958381493888,32.34632289284757,104.0,16.173161446423784
0:07:32,29700,0.2344871009886265,29.435424653352776,104.0,14.717712326676388
0:07:37,30000,0.23448024928569794,27.21455887309339,104.0,13.607279436546696
0:07:41,30300,0.23276550295452278,26.916146273905337,104.0,13.45807313695267
0:07:46,30600,0.23242936591307323,28.77099028220524,104.0,14.38549514110262
0:07:49,30900,0.23316664618750413,23.96705367799682,104.0,11.98352683899841
0:07:53,31200,0.23180073680977026,23.576022497596433,104.0,11.788011248798217
0:07:58,31500,0.23146827901403108,23.13212199561756,104.0,11.56606099780878
0:08:03,31800,0.23189498908817768,24.40969112262794,104.0,12.20484556131397
0:08:06,32100,0.2314187104254961,21.52194889859792,104.0,10.76097444929896
0:08:11,32400,0.22943158246576786,22.96828746456008,104.0,11.48414373228004
0:08:16,32700,0.23059428818523883,26.359513681747934,104.0,13.179756840873969
0:08:21,33000,0.23005276600519817,25.58051228088548,104.0,12.790256140442741
0:08:26,33300,0.22914721935987473,26.964865166830748,104.0,13.482432583415374
0:08:31,33600,0.22848244493206343,26.013716884655867,104.0,13.006858442327934
0:08:36,33900,0.22871490066250166,23.531246971572035,104.0,11.765623485786017
0:08:41,34200,0.22740857462088268,21.137078124099684,104.0,10.568539062049842
0:08:44,34500,0.22819373562932013,25.78018808400784,104.0,12.89009404200392
0:08:48,34800,0.22757273614406587,25.05561217278778,104.0,12.52780608639389
0:08:53,35100,0.22712428552409014,23.521331244105262,104.0,11.760665622052631
0:08:58,35400,0.22567085285981497,23.986377178652823,104.0,11.993188589326412
0:09:04,35700,0.22764942641059557,24.32520847270415,104.0,12.162604236352076
0:09:07,36000,0.2274394555638234,28.36854699295153,104.0,14.184273496475763
0:09:12,36300,0.22591735524435838,21.73297949474979,104.0,10.866489747374896
0:09:16,36600,0.22591063926617305,23.378269086701767,104.0,11.689134543350884
0:09:19,36900,0.22530606138209502,22.979300205855406,104.0,11.489650102927703
0:09:23,37200,0.22399049622317155,23.433863610542254,104.0,11.716931805271127
0:09:29,37500,0.2244834597160419,28.3323236872954,104.0,14.166161843647702
0:09:32,37800,0.223032518128554,22.945565507046375,104.0,11.472782753523187
0:09:37,38100,0.22454056446750958,25.340994034749134,104.0,12.670497017374565
0:09:42,38400,0.2233384117980798,23.826620021040924,104.0,11.913310010520462
0:09:47,38700,0.2222039809077978,25.687482688842067,104.0,12.843741344421034
0:09:50,39000,0.22298211495081582,27.41230323271127,104.0,13.706151616355635
0:09:55,39300,0.2231485613187154,24.964849435367434,104.0,12.482424717683717
0:09:58,39600,0.2212330271055301,23.99270244847103,104.0,11.996351224235514
0:10:03,39900,0.2225392174969117,25.691495384336577,104.0,12.845747692168288
0:10:08,40200,0.22235636544724305,21.5893987488256,104.0,10.7946993744128
0:10:14,40500,0.2208177080998818,22.2617031262135,104.0,11.13085156310675
0:10:19,40800,0.22086509103576343,26.977503652730697,104.0,13.488751826365347
0:10:24,41100,0.21957659085591635,24.513189551316895,104.0,12.256594775658447
0:10:29,41400,0.22098049255708854,24.469503746555915,104.0,12.234751873277958
0:10:35,41700,0.22068872508903345,30.048421913277046,104.0,15.024210956638523
0:10:39,42000,0.21857874458034834,23.91228994174751,104.0,11.956144970873755
0:10:45,42300,0.220003425826629,20.611769010974445,104.0,10.305884505487223
0:10:50,42600,0.22036635667085647,27.513041117622514,104.0,13.756520558811259
0:10:55,42900,0.21936529621481896,19.883273239474363,104.0,9.941636619737181
0:11:00,43200,0.21812032230198383,21.20495094520828,104.0,10.60247547260414
0:11:03,43500,0.21799845213691393,18.447344445333375,104.0,9.223672222666687
0:11:06,43800,0.2177650536596775,18.210215245832114,104.0,9.105107622916057
0:11:11,44100,0.2179835084080696,21.01415292826142,104.0,10.50707646413071
0:11:15,44400,0.21722072991232078,24.886183433249563,104.0,12.443091716624782
0:11:19,44700,0.21795826171835264,19.30968640913061,104.0,9.654843204565305
0:11:25,45000,0.21738401167094706,22.76599721404508,104.0,11.38299860702254
0:11:29,45300,0.21755856404701868,23.628050243213544,104.0,11.814025121606772
0:11:34,45600,0.2167922309289376,24.89862873675502,104.0,12.44931436837751
0:11:37,45900,0.2159856223066648,24.59074046733607,104.0,12.295370233668034
0:11:41,46200,0.21648369779189428,25.115106795473775,104.0,12.557553397736887
0:11:45,46500,0.2161292655269305,28.772053989835218,104.0,14.386026994917609
0:11:49,46800,0.21586653505762418,21.32929611960044,104.0,10.66464805980022
0:11:54,47100,0.21487557681898276,21.1479650969074,104.0,10.5739825484537
0:11:57,47400,0.21522534735500812,30.365811225638573,104.0,15.182905612819287
0:12:02,47700,0.21508107955257097,29.412355872128465,104.0,14.706177936064233
0:12:07,48000,0.2138543057690064,28.053470221909766,104.0,14.026735110954883
0:12:12,48300,0.21337056135137875,24.643709935565948,104.0,12.321854967782974
0:12:15,48600,0.21512612303098042,34.829945388042596,104.0,17.414972694021298
0:12:20,48900,0.21321678494413693,28.956508879466888,104.0,14.478254439733442
0:12:24,49200,0.21320259556174279,29.759817061773095,104.0,14.87990853088655
0:12:29,49500,0.2127257139235735,26.9036795106043,104.0,13.45183975530215
0:12:34,49800,0.21184641333917778,29.393701537989568,104.0,14.696850768994786
0:12:38,50100,0.21372241941591105,24.983346521091686,104.0,12.491673260545843
0:12:42,50400,0.2127445638179779,24.443153610063472,104.0,12.221576805031736
0:12:46,50700,0.21157788140078385,23.51161074627936,104.0,11.75580537313968
0:12:49,51000,0.21295462208489577,25.19072984092578,104.0,12.59536492046289
0:12:53,51300,0.21262155587474504,24.141944944973364,104.0,12.070972472486682
0:12:57,51600,0.2109932136287292,22.83569209453708,104.0,11.41784604726854
0:13:00,51900,0.2116631515075763,23.61909626769168,104.0,11.80954813384584
0:13:04,52200,0.21087595658997696,37.47267649119992,104.0,18.73633824559996
0:13:09,52500,0.2119749133537213,30.38834695940317,104.0,15.194173479701584
0:13:14,52800,0.20991398878395556,27.46934457783385,104.0,13.734672288916927
0:13:17,53100,0.210071640436848,28.924266856175734,104.0,14.462133428087867
0:13:21,53400,0.21070086720089118,25.600630251456664,104.0,12.800315125728332
0:13:26,53700,0.2109423720339934,28.066823916784653,104.0,14.033411958392328
0:13:31,54000,0.21010394307474295,27.79402440290437,104.0,13.897012201452185
0:13:36,54300,0.21052153470615545,21.076637694592044,104.0,10.538318847296022
0:13:41,54600,0.209909819389383,22.358526858864547,104.0,11.179263429432273
0:13:47,54900,0.20904538939396541,28.063701288977484,104.0,14.031850644488742
0:13:52,55200,0.20793230349818864,25.475033383335756,104.0,12.737516691667878
0:13:57,55500,0.20806217864155768,26.76844668354439,104.0,13.384223341772195
0:14:01,55800,0.20745798982679844,26.391364796998516,104.0,13.195682398499258
0:14:05,56100,0.209233866011103,28.88084291929125,104.0,14.440421459645625
0:14:08,56400,0.20782499534388382,28.259213844694536,104.0,14.129606922347268
0:14:11,56700,0.20835953811804453,27.265103560760984,104.0,13.632551780380492
0:14:15,57000,0.20753747242192427,20.61498611683468,104.0,10.30749305841734
0:14:18,57300,0.20921149055163066,22.651956677006126,104.0,11.325978338503063
0:14:23,57600,0.20725195196767648,21.668158731352186,104.0,10.834079365676093
0:14:27,57900,0.20798164792358875,26.230803138113593,104.0,13.115401569056798
0:14:30,58200,0.20695069886744022,29.51766354302267,104.0,14.758831771511336
0:14:33,58500,0.20663681805133818,28.62707651728879,104.0,14.313538258644396
0:14:37,58800,0.20788449441393217,24.09697887220484,104.0,12.04848943610242
0:14:42,59100,0.20688581123948097,22.464717001037684,104.0,11.232358500518842
